transcript_id,Am_03,Am_06,Am_09,Am_12,Am_15,Am_16,Am_17,Am_18,Am_19,Am_20,Am_21,Am_22,Am_23,Am_24,Am_27
rna-XM_053378778.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
rna-XM_053378788.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
rna-XM_053378802.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
rna-XM_053378797.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
rna-XM_053379625.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
rna-XM_053379649.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
rna-XM_053379673.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
rna-XM_053379657.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
rna-XM_053379660.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
rna-XM_053379665.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
rna-XM_053379894.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
rna-XM_053379960.1,37,0,0,0,0,0,24,0,25,0,27,0,41,0,0
rna-XM_053379730.1,1221,553,498,250,380,768,769,745,362,813,634,883,590,367,926
rna-XM_053379859.1,156,198,202,107,85,145,82,111,58,102,247,136,214,190,122
rna-XM_053380000.1,8,15,8,13,32,4,3,8,8,2,45,12,6,6,8
rna-XM_053379908.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
rna-XM_053379916.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
rna-XM_053380210.1,91,31,30,23,51,56,47,22,36,40,69,69,63,69,39
rna-XM_053380255.1,245,0,291,0,179,0,223,269,219,288,496,290,0,207,190
rna-XM_053380307.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
rna-XM_053380299.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
rna-XM_053380316.1,0,0,0,22,21,0,17,0,0,0,0,0,0,24,33
rna-XM_053380330.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
rna-XM_053380340.1,0,0,125,0,0,119,0,0,0,0,0,109,0,100,0
rna-XM_053380350.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
rna-XR_008329330.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
rna-XM_053380357.1,163,103,0,60,117,0,89,68,52,94,111,0,106,0,91
rna-XM_053380399.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
rna-XM_053380417.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
rna-XM_053380408.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
rna-XM_053380433.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
rna-XM_053380425.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
rna-XM_053380392.1,37,4,13,0,18,5,0,0,0,9,8,0,11,0,0
rna-XM_053380229.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
rna-XM_053380228.1,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0
rna-XR_008329315.1,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0
rna-XM_053380224.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
rna-XM_053380225.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
rna-XM_053380226.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
rna-XM_053380227.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
rna-XM_053380230.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
rna-XM_053380231.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
rna-XM_053380233.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
rna-XM_053380234.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
rna-XM_053380235.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
rna-XM_053380236.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
rna-XM_053380220.1,2,2,8,3,4,4,1,1,2,2,6,2,17,0,5
rna-XM_053380223.1,53,27,26,17,18,24,7,10,32,7,40,25,0,14,0
rna-XM_053380458.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
rna-XM_053380464.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
rna-XM_053380446.1,662,443,281,378,390,382,319,445,487,427,666,634,424,391,403
rna-XM_053380454.1,1210,722,612,573,848,419,757,491,704,453,831,1144,530,343,677
rna-XM_053380534.1,5,4,7,0,0,4,3,6,5,0,6,0,4,0,5
rna-XM_053380491.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
rna-XM_053380510.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
rna-XM_053380501.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
rna-XM_053380721.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
rna-XM_053380727.1,51,11,15,5,9,0,5,11,0,10,15,31,10,8,0
rna-XM_053380690.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
rna-XM_053380698.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
rna-XM_053380707.1,15,25,24,22,60,0,35,23,8,41,18,118,32,13,28
rna-XM_053380866.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
rna-XM_053380926.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
rna-XM_053380873.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
rna-XM_053380901.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
rna-XM_053380916.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
rna-XM_053380847.1,36,0,0,0,0,0,0,0,0,0,0,0,0,0,12
rna-XM_053380857.1,699,1146,515,573,524,583,518,541,423,648,1190,1513,806,711,690
rna-XM_053380880.1,350,355,383,0,210,408,185,184,106,162,0,69,140,87,0
rna-XM_053380891.1,72,68,33,50,66,59,28,5,30,46,46,69,25,52,37
rna-XM_053380838.1,90,54,108,0,22,108,27,20,13,32,0,8,24,9,46
rna-XM_053380908.1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
rna-XM_053381074.1,0,0,0,0,0,22,0,0,0,0,0,0,0,0,0
rna-XM_053381084.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
rna-XR_008329423.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
rna-XM_053381135.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
rna-XM_053381112.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
rna-XM_053381123.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
rna-XM_053380984.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
rna-XM_053380992.1,0,0,0,0,0,0,0,0,0,0,0,0,85,0,0
rna-XM_053381001.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
rna-XM_053380977.1,1186,515,387,281,396,495,456,370,830,358,585,464,340,337,358
rna-XM_053380641.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
rna-XM_053380621.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
rna-XM_053380629.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
rna-XM_053380636.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
rna-XM_053380607.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
rna-XM_053380652.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
rna-XM_053380615.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
rna-XM_053380590.1,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0
rna-XM_053380600.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
rna-XM_053380662.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
rna-XM_053380672.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
rna-XR_008329372.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
rna-XM_053380579.1,23,9,3,17,7,11,0,8,6,13,21,21,13,13,0
rna-XM_053381184.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
rna-XM_053381195.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
rna-XM_053381173.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
rna-XM_053381217.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
rna-XM_053381230.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
rna-XM_053381206.1,54,70,87,58,71,47,16,45,42,53,107,64,71,45,49
rna-XM_053381440.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
rna-XM_053381432.1,51,45,55,48,0,22,0,23,33,0,39,0,0,0,0
rna-XM_053381357.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
rna-XM_053381367.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
rna-XM_053381379.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
rna-XM_053381389.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
rna-XM_053381318.1,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0
rna-XM_053381298.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
rna-XM_053381308.1,0,0,0,15,0,0,0,0,0,53,125,87,112,0,0
rna-XM_053381325.1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
rna-XM_053381288.1,294,136,113,99,294,132,63,122,109,55,193,100,53,129,54
rna-XR_008329463.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
rna-XR_008329459.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
rna-XR_008329460.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
rna-XR_008329462.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
rna-XR_008329461.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
rna-XM_053381418.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
rna-XM_053382070.1,0,0,103,0,0,0,0,0,0,72,0,0,0,0,0
rna-XM_053382047.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
rna-XM_053382037.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
rna-XR_008329553.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
rna-XM_053382162.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
rna-XM_053382389.1,14,33,11,36,18,31,10,27,31,16,29,12,20,10,8
rna-XM_053382725.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
rna-XM_053382492.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
rna-XM_053382903.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
rna-XM_053382655.1,0,0,0,0,0,0,4,0,0,0,11,10,0,9,0
rna-XM_053382747.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
rna-XM_053382738.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
rna-XM_053382410.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
rna-XM_053382401.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
rna-XM_053382869.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
rna-XM_053366968.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
rna-XM_053382466.1,0,29,0,12,8,28,21,0,20,16,21,11,11,23,0
rna-XM_053382931.1,0,14,0,0,0,0,0,0,0,5,0,0,0,0,0
rna-XM_053382939.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
rna-XM_053382119.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
rna-XM_053382110.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
rna-XM_053382100.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
rna-XM_053382089.1,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0
gene-LOC128403220,1,0,1,1,0,0,1,0,0,1,0,0,0,1,1
rna-XM_053383004.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
rna-XM_053382953.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
rna-XM_053382970.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
rna-XM_053382986.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
rna-XM_053382961.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
rna-XM_053382978.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
rna-XM_053383013.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
rna-XM_053382996.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
rna-XM_053383024.1,0,0,0,2,0,0,0,0,8,0,0,0,0,0,0
rna-XM_053383259.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
rna-XM_053383634.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
rna-XM_053383643.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
rna-XM_053383653.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
rna-XM_053383749.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
rna-XM_053383741.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
rna-XR_008329687.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
rna-XM_053383089.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
rna-XM_053383099.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
rna-XM_053383064.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
rna-XM_053383057.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
rna-XM_053383076.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
rna-XR_008329686.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
rna-XM_053383112.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
rna-XR_008329688.1,74,135,59,112,54,51,58,52,34,77,78,115,42,32,44
rna-XM_053383043.1,84,38,26,0,17,20,23,0,0,0,0,28,21,14,15
rna-XR_008329734.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
rna-XM_053383339.1,0,21,0,0,0,14,0,0,67,0,22,24,0,14,0
rna-XM_053383365.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
rna-XM_053383373.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
rna-XM_053383380.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
rna-XM_053383348.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
rna-XM_053383357.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
rna-XM_053383601.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
rna-XM_053383572.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
rna-XM_053383590.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
rna-XM_053383622.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
rna-XM_053383579.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
rna-XM_053383613.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
rna-XM_053383704.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
rna-XM_053383686.1,0,0,0,0,0,0,0,0,0,0,0,23,0,0,7
rna-XM_053383694.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
rna-XM_053383712.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
rna-XM_053383780.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
rna-XM_053383770.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
rna-XM_053383878.1,29,0,8,0,0,0,0,0,10,0,0,0,0,0,0
rna-XM_053384069.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
rna-XM_053384070.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
rna-XM_053383985.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
rna-XM_053383994.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
rna-XM_053384003.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
rna-XM_053384011.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
rna-XM_053384179.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
rna-XM_053384212.1,0,9,0,8,12,3,0,0,6,4,0,0,0,0,2
rna-XM_053384220.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
rna-XM_053384230.1,0,2,0,1,3,0,0,0,1,0,0,0,0,0,1
rna-XM_053384194.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
rna-XM_053384185.1,0,0,0,0,0,2,0,0,0,2,0,0,0,0,1
rna-XM_053384203.1,8,4,8,3,6,3,9,6,3,6,0,0,3,0,4
rna-XR_008329831.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
rna-XM_053383824.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
rna-XM_053383807.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
rna-XM_053383815.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
rna-XM_053383832.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
rna-XM_053383841.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
rna-XM_053383845.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
rna-XM_053384296.1,0,0,28,0,0,17,0,0,0,0,0,0,0,0,0
rna-XM_053384315.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
rna-XM_053384305.1,31,7,0,21,14,0,12,18,17,28,37,34,31,22,24
rna-XM_053384324.1,20,25,20,0,8,7,8,13,2,0,19,3,10,14,17
rna-XM_053384550.1,0,0,0,0,20,0,0,12,0,0,0,26,17,0,0
rna-XM_053384560.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
rna-XM_053384564.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
rna-XM_053384493.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
rna-XM_053384514.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
rna-XM_053384475.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
rna-XM_053384504.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
rna-XM_053384524.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
rna-XM_053384533.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
rna-XM_053384539.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
rna-XM_053384484.1,22,21,19,14,15,15,19,0,13,18,19,34,13,0,11
rna-XM_053385034.1,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0
rna-XM_053385026.1,34,56,84,54,67,32,66,56,52,56,96,109,49,36,55
rna-XM_053384911.1,0,9,0,0,0,0,0,0,0,8,16,0,0,8,9
rna-XM_053384901.1,10,9,37,16,11,11,12,16,19,8,12,16,7,3,9
rna-XM_053384918.1,4449,5942,4609,2276,1272,4146,4742,4811,3793,4625,6690,6179,4669,4715,5898
rna-XM_053385089.1,0,37,0,18,37,0,0,0,0,36,54,30,0,16,0
rna-XM_053385096.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
rna-XR_008330038.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
rna-XM_053385140.1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
rna-XM_053385131.1,0,0,1,4,0,0,0,0,0,1,0,1,0,1,0
rna-XM_053385117.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
rna-TRNAF-GAA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
rna-XM_053385125.1,1,0,2,8,0,0,3,0,0,1,0,1,0,2,0
rna-XM_053385149.1,26,32,17,28,51,15,6,13,25,17,23,16,8,4,22
rna-XM_053385191.1,28,20,24,13,22,11,0,7,18,25,33,14,21,27,4
rna-XR_008330045.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
rna-XM_053385162.1,281,202,102,115,116,143,124,179,140,201,300,190,118,145,79
rna-XM_053385353.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
rna-XM_053385363.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
rna-XM_053385375.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
rna-XM_053385566.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
rna-XM_053385576.1,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0
rna-XM_053385801.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
rna-XM_053385782.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
rna-XM_053385791.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
rna-XM_053385206.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
rna-XM_053385220.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
rna-XM_053385246.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
rna-XM_053385213.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
rna-XM_053385239.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
rna-XR_008330061.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
rna-XR_008330054.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
rna-XR_008330058.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
rna-XM_053385225.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
rna-XM_053385231.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
rna-XM_053385253.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
rna-XM_053385922.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
rna-XM_053386068.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
rna-XM_053385883.1,31,7,13,0,0,0,11,13,17,8,0,4,7,0,5
rna-XM_053386090.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
rna-XM_053386124.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
rna-XM_053386115.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
rna-XM_053386132.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
rna-XR_008330132.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
rna-XM_053385853.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
rna-XM_053385844.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
rna-XM_053385819.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
rna-XM_053385837.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
rna-XM_053385809.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
rna-XM_053385829.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
rna-XM_053385863.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
rna-XM_053385759.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
rna-XM_053385706.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
rna-XM_053385749.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
rna-XM_053385691.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
rna-XM_053385732.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
rna-XM_053385767.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
rna-XM_053385672.1,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0
rna-XM_053385680.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
rna-XM_053385715.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
rna-XM_053385724.1,0,0,36,23,22,0,0,0,0,59,68,0,33,42,0
rna-XM_053385740.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
rna-XM_053385609.1,0,0,0,0,0,0,0,0,0,0,0,0,0,220,0
rna-XM_053385619.1,0,0,10,0,0,0,3,0,0,0,0,0,0,0,0
rna-XM_053385653.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
rna-XM_053385629.1,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0
rna-XM_053385662.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
rna-XM_053385600.1,1258,645,508,449,498,451,356,348,461,442,947,662,542,369,385
rna-XM_053385637.1,32,17,1,1,0,25,0,13,14,3,1,21,18,0,5
rna-XM_053385645.1,27,11,6,2,9,0,0,4,0,1,8,0,2,0,8
rna-XM_053385698.1,6,0,0,0,0,0,0,0,0,0,0,0,2,0,0
rna-XM_053386797.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
rna-XM_053385959.1,0,0,0,0,27,0,0,22,0,41,0,0,0,0,15
rna-XM_053386006.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
rna-XM_053386016.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
rna-XM_053385967.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
rna-XM_053385978.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
rna-XM_053386024.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
rna-XM_053386032.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
rna-XM_053385950.1,0,0,0,0,122,0,0,105,0,153,0,0,0,0,68
rna-XM_053385997.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
rna-XM_053385988.1,138,0,0,0,0,0,0,0,0,0,0,0,0,0,0
rna-XM_053385935.1,1272,529,397,359,540,557,627,719,727,649,1240,1232,715,632,695
rna-XM_053385943.1,378,272,245,198,122,247,265,105,206,153,457,376,262,227,68
rna-XM_053386475.1,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0
rna-XM_053386193.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
rna-XM_053386369.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
rna-XM_053386486.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
rna-XM_053386305.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
rna-XM_053386441.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
rna-XM_053386459.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
rna-XM_053386289.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
rna-XM_053386298.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
rna-XM_053386402.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
rna-XM_053386232.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
rna-XM_053386242.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
rna-XM_053386342.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
rna-XM_053386360.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
rna-XM_053386430.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
rna-XM_053386448.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
rna-XM_053386468.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
rna-XM_053386332.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
rna-XM_053386375.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
rna-XM_053386392.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
rna-XM_053386213.1,0,5,0,0,3,0,0,0,0,0,0,0,0,0,0
rna-XM_053386223.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
rna-XM_053386271.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
rna-XM_053386280.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
