gene_id,Am_03,Am_06,Am_09,Am_12,Am_15,Am_16,Am_17,Am_18,Am_19,Am_20,Am_21,Am_22,Am_23,Am_24,Am_27
gene-TUBGCP2|TUBGCP2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
gene-IPO7|IPO7,746,687,441,311,404,436,263,240,421,250,590,260,389,314,323
gene-DENND5A|DENND5A,0,0,5,0,5,0,0,0,0,0,0,0,0,7,0
gene-PSMA1|PSMA1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
gene-COPB1|COPB1,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0
gene-RRAS2|RRAS2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
gene-LMO1|LMO1,8,12,20,22,67,19,31,0,16,22,68,127,33,86,20
gene-PDE3B|PDE3B,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
gene-TUB|TUB,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
gene-C1H11orf58|C1H11orf58,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
gene-LOC128403203|LOC128403203,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
gene-RPS13|RPS13,5,5,13,4,6,2,7,3,6,4,6,13,10,3,9
gene-NUCB2|NUCB2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
gene-KCNJ11|KCNJ11,270,198,141,73,176,119,150,164,70,160,267,362,174,178,83
gene-MYOD1|MYOD1,671,198,245,109,124,117,244,190,196,105,201,271,201,334,190
gene-LOC128415776|LOC128415776,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
gene-SOX6|SOX6,166,180,159,69,144,75,107,60,66,68,148,236,129,103,72
gene-LOC128403099|LOC128403099,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
gene-EIF4G2|EIF4G2,76577,30499,19903,17382,26014,28500,25466,25684,27635,23586,30041,28344,21042,19492,21007
gene-IGSF22|IGSF22,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
gene-CARS1|CARS1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
gene-C1H18orf21|C1H18orf21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
gene-SAAL1|SAAL1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
gene-HPS5|HPS5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
gene-GTF2H1|GTF2H1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
gene-TSG101|TSG101,0,8,6,0,0,3,0,0,0,0,5,3,0,0,0
gene-UEVLD|UEVLD,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
gene-SPTY2D1|SPTY2D1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
gene-LOC128416097|LOC128416097,1505,1318,1835,732,1014,477,1255,890,752,1465,1116,2030,930,1471,1199
gene-LOC128416226|LOC128416226,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
gene-LOC128416227|LOC128416227,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
gene-CDKN1C|CDKN1C,0,4,8,2,4,0,3,3,0,0,5,3,5,0,9
gene-CD81|CD81,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
gene-LOC128403323|LOC128403323,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
gene-NAP1L4|NAP1L4,2512,1910,1269,1219,1482,1292,1291,1304,1380,1470,2563,2262,1489,1469,1306
gene-TNNI2|TNNI2,184,633,1054,568,737,475,709,700,809,527,620,927,417,283,792
gene-CTSD|CTSD,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
gene-PRR33|PRR33,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
gene-LSP1|LSP1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
gene-TNNT3|TNNT3,3371,3511,3830,2355,2553,1423,4519,2930,2574,2617,3148,4513,2054,1211,2735
gene-MOB2|MOB2,53,40,41,48,40,10,40,0,49,87,40,43,38,55,0
gene-LOC128416552|LOC128416552,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
gene-LOC128416569|LOC128416569,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
gene-TOLLIP|TOLLIP,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0
gene-RPLP2|RPLP2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
gene-PNPLA2|PNPLA2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
gene-DEAF1|DEAF1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
gene-PHRF1|PHRF1,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0
gene-LOC128417153|LOC128417153,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
gene-LOC128417083|LOC128417083,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
gene-TRNAA-AGC|TRNAA-AGC,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
gene-KMT5B|KMT5B,270,196,121,65,123,92,51,94,34,93,91,111,71,48,106
gene-PTDSS2|PTDSS2,127,153,123,43,0,30,68,0,0,46,0,43,54,61,41
gene-PPP6R3|PPP6R3,264,233,284,182,122,159,148,145,155,179,185,186,126,161,244
gene-PSMD13|PSMD13,188,112,155,52,53,75,67,70,54,62,133,49,63,92,38
gene-FTH1|FTH1,22,0,30,9,12,10,0,17,16,15,27,11,0,12,12
gene-LRP5|LRP5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
gene-LOC128417223|LOC128417223,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
gene-TRNAA-AGC-2|TRNAA-AGC,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
gene-LOC128417642|LOC128417642,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
gene-TSPAN4|TSPAN4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
gene-LOC128416703|LOC128416703,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
gene-LOC128416696|LOC128416696,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
gene-TMEM138|TMEM138,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
gene-CPSF7|CPSF7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
gene-LOC128417940|LOC128417940,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
gene-DAGLA|DAGLA,105,49,16,48,46,0,34,26,21,0,8,48,20,17,29
gene-LOC128411198|LOC128411198,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
gene-DDB1|DDB1,18,0,16,8,0,9,0,0,13,10,14,20,11,0,0
gene-NDUFV1|NDUFV1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
gene-CDK2AP2|CDK2AP2,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0
gene-PATL1|PATL1,0,0,0,11,0,0,0,0,9,0,0,0,0,8,0
gene-ZFP91|ZFP91,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
gene-OSBP|OSBP,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0
gene-LOC128418310|LOC128418310,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
gene-COL18A1|COL18A1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
gene-SSRP1|SSRP1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
gene-ANKRD13D|ANKRD13D,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
gene-PPP1CA|PPP1CA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
gene-CLCF1|CLCF1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
gene-LOC128419306|LOC128419306,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
gene-KDM2A|KDM2A,332,242,243,92,123,155,144,162,109,167,213,187,136,138,147
gene-MAX|MAX,0,5,0,0,5,5,0,0,0,0,8,0,0,0,0
gene-CARNS1|CARNS1,372,150,156,152,177,66,231,204,160,220,67,284,88,188,0
gene-RAB15|RAB15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
gene-MTCH2|MTCH2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
gene-LOC128419618|LOC128419618,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
gene-FNBP4|FNBP4,274,288,321,260,245,322,137,177,210,230,400,290,256,309,200
gene-CTNND1|CTNND1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
gene-LOC128418586|LOC128418586,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
gene-TIMM10|TIMM10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
gene-BTBD18|BTBD18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
gene-SELENOH|SELENOH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
gene-TMX2|TMX2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
gene-MED19|MED19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
gene-CLP1|CLP1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
gene-YPEL4|YPEL4,0,0,0,0,0,0,0,6,0,0,7,0,0,0,0
gene-LOC128418581|LOC128418581,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
gene-SERPING1|SERPING1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
gene-UBE2L6|UBE2L6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
gene-SMTNL1|SMTNL1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
gene-ZDHHC5|ZDHHC5,51,51,18,20,27,21,33,20,19,17,19,25,27,32,21
gene-SPTB|SPTB,8,9,10,10,12,0,3,0,0,4,4,3,0,2,4
gene-LOC128419533|LOC128419533,6,2,5,1,6,3,3,1,5,1,7,12,7,6,5
gene-LOC128419645|LOC128419645,0,0,15,0,52,0,32,48,12,42,31,63,14,0,38
gene-SLC4A3|SLC4A3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
gene-OBSL1|OBSL1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
gene-LOC128419920|LOC128419920,5,6,7,4,4,3,8,5,9,9,10,8,7,9,7
gene-DES|DES,164,61,92,74,67,23,127,84,66,68,145,42,43,50,36
gene-LOC128419864|LOC128419864,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
gene-LOC128419879|LOC128419879,3,1,2,2,2,3,3,1,2,2,2,4,2,1,4
gene-LOC128419931|LOC128419931,39,24,23,11,20,17,25,15,36,19,45,46,19,22,25
gene-SPEG|SPEG,0,41,35,6,14,10,9,8,9,39,17,20,9,13,21
gene-LOC128419844|LOC128419844,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
gene-RETREG2|RETREG2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
gene-CNOT9|CNOT9,520,832,586,555,658,529,789,602,731,497,1070,1057,698,687,775
gene-USP37|USP37,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
gene-CTDSP1|CTDSP1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
gene-ARPC2|ARPC2,157,240,267,217,209,223,157,197,249,182,385,203,259,197,235
gene-RPL37A|RPL37A,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
gene-ERCC3|ERCC3,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0
gene-MARCHF4|MARCHF4,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0
gene-GYPC|GYPC,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
gene-TNS1|TNS1,13,0,0,3,5,0,0,4,0,0,0,0,0,0,0
gene-INHBB|INHBB,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
gene-PTPN4|PTPN4,0,62,27,20,16,0,19,0,0,0,26,0,27,0,0
gene-BIN1|BIN1,1729,2368,2061,2438,2595,2038,2167,1864,2563,1618,2678,3775,1821,1656,1566
gene-TRNAN-GUU|TRNAN-GUU,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
gene-TSN|TSN,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
gene-LOC128420985|LOC128420985,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
gene-EPB41L5|EPB41L5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
gene-LOC128420978|LOC128420978,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
gene-SLC49A4|SLC49A4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
gene-LOC128403165|LOC128403165,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
gene-LOC128403192|LOC128403192,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
gene-CLASP1|CLASP1,85,0,20,16,76,17,26,18,0,29,45,84,43,37,26
gene-LOC128403081|LOC128403081,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
gene-PDIA5|PDIA5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
gene-FAIM|FAIM,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
gene-EN1|EN1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
gene-DDX18|DDX18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
gene-SEMA5B|SEMA5B,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0
gene-UMPS|UMPS,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
gene-ITGB5|ITGB5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
gene-ACTR3|ACTR3,126,60,54,57,82,47,21,35,100,33,62,41,27,33,31
gene-LOC128421862|LOC128421862,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
gene-SLC35F5|SLC35F5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
gene-GPR39|GPR39,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
gene-LYPD1|LYPD1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
gene-LOC128421934|LOC128421934,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
gene-CCNT2|CCNT2,63,100,73,42,52,74,49,75,52,91,105,107,60,65,101
gene-KALRN|KALRN,175,34,50,38,143,78,16,79,14,50,66,81,70,62,36
gene-LOC128403246|LOC128403246,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1
gene-UBXN4|UBXN4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
gene-LCT|LCT,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
gene-DARS1|DARS1,114,0,0,0,0,0,0,39,0,0,0,53,0,0,31
gene-R3HDM1|R3HDM1,780,617,327,315,354,214,161,151,225,194,264,300,220,223,195
gene-LOC128422069|LOC128422069,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
gene-SPOPL|SPOPL,151,95,59,35,51,93,61,34,84,88,97,105,62,85,80
gene-GTDC1|GTDC1,12,0,0,0,15,11,10,3,13,7,12,13,4,19,0
gene-ARHGAP15|ARHGAP15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
gene-LOC128422320|LOC128422320,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
gene-LOC128403327|LOC128403327,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
gene-LOC128422304|LOC128422304,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
gene-ACVR2A|ACVR2A,94,74,43,53,88,61,29,37,38,57,134,117,87,40,42
gene-MMADHC|MMADHC,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
gene-RND3|RND3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
gene-EPC2|EPC2,342,399,222,207,334,315,309,246,246,230,447,373,367,264,369
gene-MBD5|MBD5,121,73,54,58,72,58,29,37,19,32,48,114,33,53,38
gene-ZEB2|ZEB2,1710,1057,983,715,1294,546,469,371,487,436,1153,1179,725,718,647
gene-LOC128422308|LOC128422308,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
gene-ARL5A|ARL5A,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
gene-CACNB4|CACNB4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
gene-GPD2|GPD2,74,71,0,23,0,0,0,0,0,0,66,118,46,63,0
gene-MARCHF7|MARCHF7,25,12,21,0,0,13,12,0,11,10,28,0,10,0,14
gene-FMNL2|FMNL2,31,27,16,9,0,0,20,23,27,25,25,28,10,16,0
gene-PRPF40A|PRPF40A,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
gene-LY75|LY75,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
gene-CCDC148|CCDC148,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
gene-PKP4|PKP4,0,29,7,0,0,0,0,5,0,0,0,5,0,0,0
gene-NEB|NEB,4408,1907,1427,1140,2029,1140,1055,1484,2031,1887,4602,1916,1306,624,1619
gene-KLHL41|KLHL41,8,0,7,3,0,2,0,0,20,0,5,0,3,0,5
gene-CSRNP3|CSRNP3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
gene-LOC128423510|LOC128423510,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
gene-GALNT3|GALNT3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
gene-LOC128423513|LOC128423513,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
gene-TTC21B|TTC21B,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
gene-LOC128403228|LOC128403228,1,1,0,0,0,1,1,0,0,1,0,0,0,0,1
gene-LOC128402922|LOC128402922,2,1,5,2,1,0,3,0,3,1,4,3,4,1,2
gene-BAZ2B|BAZ2B,0,46,21,42,34,39,35,26,18,5,67,66,55,27,60
gene-BBS5|BBS5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
gene-GCA|GCA,9,0,0,0,0,6,0,0,5,0,0,0,8,9,0
gene-RBMS1|RBMS1,442,330,385,269,349,369,232,377,280,359,641,384,429,358,261
gene-DNAJC10|DNAJC10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
gene-LOC128423257|LOC128423257,2,2,2,1,1,1,0,0,2,0,1,1,1,1,1
gene-XIRP2|XIRP2,60,17,10,7,9,10,9,12,48,11,26,18,6,4,0
gene-NEUROD1|NEUROD1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
gene-PPIG|PPIG,62,51,31,0,40,37,21,27,23,41,91,47,36,53,24
gene-NCKAP1|NCKAP1,154,135,105,79,126,94,109,111,110,109,216,178,120,125,106
gene-LOC128423847|LOC128423847,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
gene-PSMD14|PSMD14,171,32,31,29,14,30,17,34,35,39,47,46,13,22,16
gene-NUP35|NUP35,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
gene-ZC3H15|ZC3H15,3,0,0,0,0,0,0,0,0,0,3,0,0,0,0
gene-CWC22|CWC22,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
gene-SESTD1|SESTD1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
gene-CCDC141|CCDC141,26,117,133,81,60,63,56,50,68,73,131,96,123,35,68
gene-CERKL|CERKL,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
gene-ITGA4|ITGA4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
gene-TRNAQ-CUG|TRNAQ-CUG,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
gene-UBE2E3|UBE2E3,175,151,93,140,159,73,112,110,116,98,231,273,217,190,104
gene-NFE2L2|NFE2L2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
gene-AGPS|AGPS,0,0,0,0,0,0,0,0,0,0,0,11,0,13,0
gene-HNRNPA3|HNRNPA3,784,860,555,456,813,614,625,710,651,624,1329,1165,1054,965,566
gene-LOC128424264|LOC128424264,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
gene-ATP5MC3|ATP5MC3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
gene-MTX2|MTX2,190,134,125,65,118,105,73,103,83,126,157,152,115,97,129
gene-LNPK|LNPK,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
gene-HOXD3|HOXD3,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0
gene-LOC128424397|LOC128424397,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
gene-HOXD4|HOXD4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
gene-CIR1|CIR1,43,60,0,21,62,28,26,46,0,0,97,80,68,83,0
gene-GPR155|GPR155,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
gene-SCRN3|SCRN3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
gene-ATF2|ATF2,82,25,13,8,18,0,11,0,0,8,20,17,14,15,0
gene-LOC128424449|LOC128424449,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
gene-CHN1|CHN1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
gene-TTN|TTN,739,726,810,527,535,288,518,401,405,411,734,996,492,447,421
gene-OLA1|OLA1,1110,933,996,803,964,735,876,763,943,675,1025,1447,716,576,902
gene-LOC128398341|LOC128398341,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
gene-SP3|SP3,364,147,98,97,162,157,152,206,123,255,343,184,389,319,212
gene-PDK1|PDK1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
gene-MAP3K20|MAP3K20,61,36,31,21,26,26,30,0,28,37,70,61,25,29,24
gene-TRNAG-GCC|TRNAG-GCC,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
gene-HAT1|HAT1,284,136,124,81,118,175,118,170,152,164,215,196,162,121,167
gene-DYNC1I2|DYNC1I2,0,0,0,0,55,0,0,0,0,0,44,79,0,0,0
gene-TLK1|TLK1,34,60,43,50,69,24,26,30,27,43,86,76,52,53,51
gene-LOC128403196|LOC128403196,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
gene-UBR3|UBR3,16,19,32,11,12,16,22,20,24,30,17,27,29,22,11
gene-MSTN|MSTN,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0
gene-SLC40A1|SLC40A1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
gene-COL3A1|COL3A1,42,73,49,73,154,46,16,20,53,10,4,14,0,0,5
gene-NAB1|NAB1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
gene-GULP1|GULP1,75,76,53,41,119,43,14,28,33,44,81,44,21,28,13
gene-STK17B|STK17B,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
gene-COL5A2|COL5A2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
gene-STRADB|STRADB,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
gene-LOC128403210|LOC128403210,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
gene-STAT1|STAT1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
gene-CLK1|CLK1,0,10,0,0,8,0,9,0,0,0,0,0,0,0,0
gene-HYCC2|HYCC2,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0
gene-GLS|GLS,0,4,0,0,5,0,0,0,0,0,16,0,0,0,0
gene-MYO1B|MYO1B,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
gene-LOC128399742|LOC128399742,8,0,0,0,0,0,2,0,0,6,0,0,9,0,0
gene-LOC128399820|LOC128399820,498,226,142,0,203,159,140,142,175,0,275,0,172,157,157
gene-LOC128403066|LOC128403066,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
gene-COQ10B|COQ10B,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
gene-HSPD1|HSPD1,31,13,10,14,13,4,15,6,17,14,19,12,7,17,10
gene-SF3B1|SF3B1,220,221,269,221,196,174,186,174,147,177,437,492,223,230,191
gene-NDUFS1|NDUFS1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
gene-BZW1|BZW1,12597,10102,8676,6079,7114,7404,6831,6538,6411,5943,11773,9710,8444,7432,6783
gene-INO80D|INO80D,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0
gene-ANKRD44|ANKRD44,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
gene-LOC128399954|LOC128399954,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
gene-FAM117B|FAM117B,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
gene-FZD7|FZD7,1,3,1,2,1,0,2,1,0,0,3,0,2,0,1
gene-SUMO1|SUMO1,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0
gene-ABI2|ABI2,0,25,16,0,0,0,0,0,0,0,25,0,0,0,0
gene-NRP2|NRP2,0,8,12,0,0,14,3,18,16,9,18,11,0,0,0
gene-COPS8|COPS8,0,0,0,0,0,0,0,0,0,0,52,0,0,0,0
gene-ACKR3|ACKR3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
gene-FZD5|FZD5,1,0,0,2,0,0,0,0,0,0,2,2,1,1,0
gene-COL6A3|COL6A3,156,149,64,116,244,83,46,46,107,26,49,107,27,0,24
gene-LOC128403187|LOC128403187,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
gene-PIKFYVE|PIKFYVE,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
gene-CREB1|CREB1,0,0,0,0,3,8,0,0,0,0,5,6,0,7,0
gene-CCNYL1|CCNYL1,1476,985,737,612,954,790,678,645,691,590,831,1271,623,714,523
gene-ABHD13|ABHD13,4,0,0,0,0,3,0,0,0,0,0,0,3,0,0
gene-ITM2B|ITM2B,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
gene-SUCLA2|SUCLA2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
gene-LOC128407918|LOC128407918,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
gene-SH3BP4|SH3BP4,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0
gene-RAMP1|RAMP1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
gene-MREG|MREG,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
gene-HDAC4|HDAC4,4,0,10,0,0,0,0,0,5,5,8,0,0,0,0
gene-FN1|FN1,0,37,49,38,56,10,0,0,51,24,18,40,18,20,21
gene-LRRFIP1|LRRFIP1,503,445,301,227,212,242,164,148,204,205,573,303,350,355,265
gene-IKZF2|IKZF2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
gene-RPE|RPE,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
gene-MYL1|MYL1,1064,1168,1120,956,929,396,842,529,847,496,839,1604,487,398,1086
gene-TRNAA-UGC-4|TRNAA-UGC,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
gene-PBX4|PBX4,240,230,192,120,225,149,118,136,138,184,387,386,331,315,174
gene-LOC128409699|LOC128409699,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
gene-LOC128404170|LOC128404170,1,0,1,1,0,0,1,0,0,1,1,0,1,0,1
gene-PIN1|PIN1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
gene-LOC128409632|LOC128409632,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
gene-LOC128404178|LOC128404178,1,0,1,1,1,0,3,0,0,1,1,1,1,2,1
gene-MVB12A|MVB12A,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
gene-ATP13A1|ATP13A1,0,37,0,15,44,0,0,26,0,57,0,0,0,0,17
gene-CHCHD5|CHCHD5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
gene-LOC128404349|LOC128404349,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
gene-PPP1R1A|PPP1R1A,2,3,0,0,0,2,0,1,2,1,2,2,0,2,1
gene-ERBB4|ERBB4,0,0,24,3,6,0,0,0,0,10,0,14,6,16,0
gene-HDAC7|HDAC7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
gene-LOC128404207|LOC128404207,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
